2015-05-20 22:57:47 startup archives unpack
2015-05-20 23:56:46 status half-configured libonig2:amd64 5.9.5-3.2
2015-05-20 23:56:46 status installed libonig2:amd64 5.9.5-3.2
2015-05-20 23:56:46 configure libperl4-corelibs-perl:all 0.003-1 <aucune>
2015-05-20 23:56:46 status unpacked libperl4-corelibs-perl:all 0.003-1
2015-05-20 23:56:46 status half-configured libperl4-corelibs-perl:all 0.003-1
2015-05-20 23:56:46 status installed libperl4-corelibs-perl:all 0.003-1
2015-05-20 23:56:47 configure lsof:amd64 4.86+dfsg-1 <aucune>
2015-05-20 23:56:47 status unpacked lsof:amd64 4.86+dfsg-1
2015-05-20 23:56:47 status half-configured lsof:amd64 4.86+dfsg-1
2015-05-20 23:56:47 status installed lsof:amd64 4.86+dfsg-1
2015-05-20 23:56:47 configure libqdbm14:amd64 1.8.78-5+b1 <aucune>
2015-05-20 23:56:47 status unpacked libqdbm14:amd64 1.8.78-5+b1
2015-05-20 23:56:47 status half-configured libqdbm14:amd64 1.8.78-5+b1
2015-05-20 23:56:47 status installed libqdbm14:amd64 1.8.78-5+b1
2015-05-20 23:56:47 configure php5-common:amd64 5.6.7+dfsg-1 <aucune>
2015-05-20 23:56:47 status unpacked php5-common:amd64 5.6.7+dfsg-1
2015-05-20 23:56:47 status unpacked php5-common:amd64 5.6.7+dfsg-1
2015-05-20 23:56:47 status half-configured php5-common:amd64 5.6.7+dfsg-1
2015-05-20 23:56:51 status installed php5-common:amd64 5.6.7+dfsg-1
2015-05-20 23:56:51 configure php5-json:amd64 1.3.6-1 <aucune>
2015-05-20 23:56:51 status unpacked php5-json:amd64 1.3.6-1
2015-05-20 23:56:51 status unpacked php5-json:amd64 1.3.6-1
2015-05-20 23:56:51 status half-configured php5-json:amd64 1.3.6-1
2015-05-20 23:56:51 status installed php5-json:amd64 1.3.6-1
2015-05-20 23:56:51 configure php5-cli:amd64 5.6.7+dfsg-1 <aucune>
2015-05-20 23:56:51 status unpacked php5-cli:amd64 5.6.7+dfsg-1
2015-05-20 23:56:51 status half-configured php5-cli:amd64 5.6.7+dfsg-1
2015-05-20 23:56:53 status installed php5-cli:amd64 5.6.7+dfsg-1
2015-05-20 23:56:53 configure libapache2-mod-php5:amd64 5.6.7+dfsg-1 <aucune>
2015-05-20 23:56:53 status unpacked libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:56:53 status unpacked libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:56:54 status unpacked libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:56:54 status half-configured libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:57:02 status installed libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:57:02 configure php5:all 5.6.7+dfsg-1 <aucune>
2015-05-20 23:57:02 status unpacked php5:all 5.6.7+dfsg-1
2015-05-20 23:57:02 status half-configured php5:all 5.6.7+dfsg-1
2015-05-20 23:57:02 status installed php5:all 5.6.7+dfsg-1
2015-05-20 23:57:02 configure php5-readline:amd64 5.6.7+dfsg-1 <aucune>
2015-05-20 23:57:02 status triggers-pending libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:57:02 status unpacked php5-readline:amd64 5.6.7+dfsg-1
2015-05-20 23:57:02 status half-configured php5-readline:amd64 5.6.7+dfsg-1
2015-05-20 23:57:04 status installed php5-readline:amd64 5.6.7+dfsg-1
2015-05-20 23:57:04 trigproc libc-bin:amd64 2.19-18 <aucune>
2015-05-20 23:57:04 status half-configured libc-bin:amd64 2.19-18
2015-05-20 23:57:04 status installed libc-bin:amd64 2.19-18
2015-05-20 23:57:04 trigproc libapache2-mod-php5:amd64 5.6.7+dfsg-1 <aucune>
2015-05-20 23:57:04 status half-configured libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:57:05 status installed libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-20 23:57:05 startup packages configure
2015-05-22 01:53:02 startup archives unpack
2015-05-22 01:53:02 install libaio1:amd64 <aucune> 0.3.110-1
2015-05-22 01:53:02 status half-installed libaio1:amd64 0.3.110-1
2015-05-22 01:53:03 status unpacked libaio1:amd64 0.3.110-1
2015-05-22 01:53:03 status unpacked libaio1:amd64 0.3.110-1
2015-05-22 01:53:03 install fonts-dejavu-core:all <aucune> 2.34-1
2015-05-22 01:53:03 status half-installed fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:03 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:03 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:04 install fontconfig-config:all <aucune> 2.11.0-6.3
2015-05-22 01:53:04 status half-installed fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:04 status triggers-pending man-db:amd64 2.7.0.2-5
2015-05-22 01:53:04 status unpacked fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:05 status unpacked fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:05 install libfontconfig1:amd64 <aucune> 2.11.0-6.3
2015-05-22 01:53:05 status half-installed libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:05 status unpacked libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:05 status unpacked libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:05 install libjpeg62-turbo:amd64 <aucune> 1:1.3.1-12
2015-05-22 01:53:05 status half-installed libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:05 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:05 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:06 install libjbig0:amd64 <aucune> 2.1-3.1
2015-05-22 01:53:06 status half-installed libjbig0:amd64 2.1-3.1
2015-05-22 01:53:06 status unpacked libjbig0:amd64 2.1-3.1
2015-05-22 01:53:06 status unpacked libjbig0:amd64 2.1-3.1
2015-05-22 01:53:06 install libtiff5:amd64 <aucune> 4.0.3-12.3
2015-05-22 01:53:06 status half-installed libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:06 status unpacked libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:06 status unpacked libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:06 install libvpx1:amd64 <aucune> 1.3.0-3
2015-05-22 01:53:06 status half-installed libvpx1:amd64 1.3.0-3
2015-05-22 01:53:07 status unpacked libvpx1:amd64 1.3.0-3
2015-05-22 01:53:07 status unpacked libvpx1:amd64 1.3.0-3
2015-05-22 01:53:07 install libxau6:amd64 <aucune> 1:1.0.8-1
2015-05-22 01:53:07 status half-installed libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:07 status unpacked libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:07 status unpacked libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:07 install libxdmcp6:amd64 <aucune> 1:1.1.1-1+b1
2015-05-22 01:53:07 status half-installed libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:07 status unpacked libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:07 status unpacked libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:08 install libxcb1:amd64 <aucune> 1.10-3+b1
2015-05-22 01:53:08 status half-installed libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:08 status unpacked libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:08 status unpacked libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:08 install libx11-data:all <aucune> 2:1.6.2-3
2015-05-22 01:53:08 status half-installed libx11-data:all 2:1.6.2-3
2015-05-22 01:53:08 status unpacked libx11-data:all 2:1.6.2-3
2015-05-22 01:53:08 status unpacked libx11-data:all 2:1.6.2-3
2015-05-22 01:53:09 install libx11-6:amd64 <aucune> 2:1.6.2-3
2015-05-22 01:53:09 status half-installed libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:09 status unpacked libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:09 status unpacked libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:09 install libxpm4:amd64 <aucune> 1:3.5.11-1+b1
2015-05-22 01:53:09 status half-installed libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:09 status unpacked libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:09 status unpacked libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:09 install libgd3:amd64 <aucune> 2.1.0-5
2015-05-22 01:53:09 status half-installed libgd3:amd64 2.1.0-5
2015-05-22 01:53:10 status unpacked libgd3:amd64 2.1.0-5
2015-05-22 01:53:10 status unpacked libgd3:amd64 2.1.0-5
2015-05-22 01:53:10 install libltdl7:amd64 <aucune> 2.4.2-1.11
2015-05-22 01:53:10 status half-installed libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:10 status unpacked libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:10 status unpacked libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:10 install mysql-common:all <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:10 status half-installed mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:10 status unpacked mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:10 status unpacked mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:11 install libmysqlclient18:amd64 <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:11 status half-installed libmysqlclient18:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:11 status unpacked libmysqlclient18:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:11 status unpacked libmysqlclient18:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:11 install libdbi-perl:amd64 <aucune> 1.631-3+b1
2015-05-22 01:53:11 status half-installed libdbi-perl:amd64 1.631-3+b1
2015-05-22 01:53:11 status unpacked libdbi-perl:amd64 1.631-3+b1
2015-05-22 01:53:12 status unpacked libdbi-perl:amd64 1.631-3+b1
2015-05-22 01:53:12 install libdbd-mysql-perl:amd64 <aucune> 4.028-2+b1
2015-05-22 01:53:12 status half-installed libdbd-mysql-perl:amd64 4.028-2+b1
2015-05-22 01:53:12 status unpacked libdbd-mysql-perl:amd64 4.028-2+b1
2015-05-22 01:53:12 status unpacked libdbd-mysql-perl:amd64 4.028-2+b1
2015-05-22 01:53:12 install libterm-readkey-perl:amd64 <aucune> 2.32-1+b1
2015-05-22 01:53:12 status half-installed libterm-readkey-perl:amd64 2.32-1+b1
2015-05-22 01:53:12 status unpacked libterm-readkey-perl:amd64 2.32-1+b1
2015-05-22 01:53:12 status unpacked libterm-readkey-perl:amd64 2.32-1+b1
2015-05-22 01:53:12 install mysql-client-5.5:amd64 <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:12 status half-installed mysql-client-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:13 status unpacked mysql-client-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:13 status unpacked mysql-client-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:13 install mysql-server-core-5.5:amd64 <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:13 status half-installed mysql-server-core-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:15 status unpacked mysql-server-core-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:15 status unpacked mysql-server-core-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:15 trigproc man-db:amd64 2.7.0.2-5 <aucune>
2015-05-22 01:53:15 status half-configured man-db:amd64 2.7.0.2-5
2015-05-22 01:53:17 status installed man-db:amd64 2.7.0.2-5
2015-05-22 01:53:17 startup packages configure
2015-05-22 01:53:17 configure mysql-common:all 5.5.43-0+deb8u1 <aucune>
2015-05-22 01:53:17 status unpacked mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:17 status unpacked mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:17 status unpacked mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:17 status half-configured mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:17 status installed mysql-common:all 5.5.43-0+deb8u1
2015-05-22 01:53:17 startup archives unpack
2015-05-22 01:53:18 install mysql-server-5.5:amd64 <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:18 status half-installed mysql-server-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:20 status triggers-pending systemd:amd64 215-17
2015-05-22 01:53:20 status triggers-pending man-db:amd64 2.7.0.2-5
2015-05-22 01:53:21 status unpacked mysql-server-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:21 status unpacked mysql-server-5.5:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:21 install dbconfig-common:all <aucune> 1.8.47+nmu3
2015-05-22 01:53:21 status half-installed dbconfig-common:all 1.8.47+nmu3
2015-05-22 01:53:21 status unpacked dbconfig-common:all 1.8.47+nmu3
2015-05-22 01:53:21 status unpacked dbconfig-common:all 1.8.47+nmu3
2015-05-22 01:53:21 install javascript-common:all <aucune> 11
2015-05-22 01:53:21 status half-installed javascript-common:all 11
2015-05-22 01:53:22 status unpacked javascript-common:all 11
2015-05-22 01:53:22 status unpacked javascript-common:all 11
2015-05-22 01:53:22 install libhtml-template-perl:all <aucune> 2.95-1
2015-05-22 01:53:22 status half-installed libhtml-template-perl:all 2.95-1
2015-05-22 01:53:22 status unpacked libhtml-template-perl:all 2.95-1
2015-05-22 01:53:22 status unpacked libhtml-template-perl:all 2.95-1
2015-05-22 01:53:22 install libjs-jquery:all <aucune> 1.7.2+dfsg-3.2
2015-05-22 01:53:22 status half-installed libjs-jquery:all 1.7.2+dfsg-3.2
2015-05-22 01:53:22 status unpacked libjs-jquery:all 1.7.2+dfsg-3.2
2015-05-22 01:53:22 status unpacked libjs-jquery:all 1.7.2+dfsg-3.2
2015-05-22 01:53:22 install libjs-underscore:all <aucune> 1.7.0~dfsg-1
2015-05-22 01:53:22 status half-installed libjs-underscore:all 1.7.0~dfsg-1
2015-05-22 01:53:23 status unpacked libjs-underscore:all 1.7.0~dfsg-1
2015-05-22 01:53:23 status unpacked libjs-underscore:all 1.7.0~dfsg-1
2015-05-22 01:53:23 install libjs-sphinxdoc:all <aucune> 1.2.3+dfsg-1
2015-05-22 01:53:23 status half-installed libjs-sphinxdoc:all 1.2.3+dfsg-1
2015-05-22 01:53:23 status unpacked libjs-sphinxdoc:all 1.2.3+dfsg-1
2015-05-22 01:53:23 status unpacked libjs-sphinxdoc:all 1.2.3+dfsg-1
2015-05-22 01:53:23 install libmcrypt4:amd64 <aucune> 2.5.8-3.3
2015-05-22 01:53:23 status half-installed libmcrypt4:amd64 2.5.8-3.3
2015-05-22 01:53:23 status unpacked libmcrypt4:amd64 2.5.8-3.3
2015-05-22 01:53:23 status unpacked libmcrypt4:amd64 2.5.8-3.3
2015-05-22 01:53:23 install mysql-server:all <aucune> 5.5.43-0+deb8u1
2015-05-22 01:53:23 status half-installed mysql-server:all 5.5.43-0+deb8u1
2015-05-22 01:53:24 status unpacked mysql-server:all 5.5.43-0+deb8u1
2015-05-22 01:53:24 status unpacked mysql-server:all 5.5.43-0+deb8u1
2015-05-22 01:53:24 install php-gettext:all <aucune> 1.0.11-1
2015-05-22 01:53:24 status half-installed php-gettext:all 1.0.11-1
2015-05-22 01:53:24 status unpacked php-gettext:all 1.0.11-1
2015-05-22 01:53:24 status unpacked php-gettext:all 1.0.11-1
2015-05-22 01:53:24 install php-tcpdf:all <aucune> 6.0.093+dfsg-1
2015-05-22 01:53:24 status half-installed php-tcpdf:all 6.0.093+dfsg-1
2015-05-22 01:53:25 status unpacked php-tcpdf:all 6.0.093+dfsg-1
2015-05-22 01:53:25 status unpacked php-tcpdf:all 6.0.093+dfsg-1
2015-05-22 01:53:26 install php5-gd:amd64 <aucune> 5.6.7+dfsg-1
2015-05-22 01:53:26 status triggers-pending libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 status half-installed php5-gd:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 status unpacked php5-gd:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 status unpacked php5-gd:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 install php5-mcrypt:amd64 <aucune> 5.6.7+dfsg-1
2015-05-22 01:53:26 status half-installed php5-mcrypt:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 status unpacked php5-mcrypt:amd64 5.6.7+dfsg-1
2015-05-22 01:53:26 status unpacked php5-mcrypt:amd64 5.6.7+dfsg-1
2015-05-22 01:53:27 install php5-mysql:amd64 <aucune> 5.6.7+dfsg-1
2015-05-22 01:53:27 status half-installed php5-mysql:amd64 5.6.7+dfsg-1
2015-05-22 01:53:27 status unpacked php5-mysql:amd64 5.6.7+dfsg-1
2015-05-22 01:53:27 status unpacked php5-mysql:amd64 5.6.7+dfsg-1
2015-05-22 01:53:27 install phpmyadmin:all <aucune> 4:4.2.12-2
2015-05-22 01:53:27 status half-installed phpmyadmin:all 4:4.2.12-2
2015-05-22 01:53:29 status unpacked phpmyadmin:all 4:4.2.12-2
2015-05-22 01:53:29 status unpacked phpmyadmin:all 4:4.2.12-2
2015-05-22 01:53:29 trigproc systemd:amd64 215-17 <aucune>
2015-05-22 01:53:29 status half-configured systemd:amd64 215-17
2015-05-22 01:53:29 status installed systemd:amd64 215-17
2015-05-22 01:53:29 trigproc man-db:amd64 2.7.0.2-5 <aucune>
2015-05-22 01:53:29 status half-configured man-db:amd64 2.7.0.2-5
2015-05-22 01:53:31 status installed man-db:amd64 2.7.0.2-5
2015-05-22 01:53:31 trigproc libapache2-mod-php5:amd64 5.6.7+dfsg-1 <aucune>
2015-05-22 01:53:31 status half-configured libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-22 01:53:31 status installed libapache2-mod-php5:amd64 5.6.7+dfsg-1
2015-05-22 01:53:31 startup packages configure
2015-05-22 01:53:31 configure libaio1:amd64 0.3.110-1 <aucune>
2015-05-22 01:53:31 status unpacked libaio1:amd64 0.3.110-1
2015-05-22 01:53:31 status half-configured libaio1:amd64 0.3.110-1
2015-05-22 01:53:31 status installed libaio1:amd64 0.3.110-1
2015-05-22 01:53:31 status triggers-pending libc-bin:amd64 2.19-18
2015-05-22 01:53:32 configure fonts-dejavu-core:all 2.34-1 <aucune>
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status unpacked fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status half-configured fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 status installed fonts-dejavu-core:all 2.34-1
2015-05-22 01:53:32 configure fontconfig-config:all 2.11.0-6.3 <aucune>
2015-05-22 01:53:32 status unpacked fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:32 status unpacked fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:32 status unpacked fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:32 status half-configured fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:34 status installed fontconfig-config:all 2.11.0-6.3
2015-05-22 01:53:34 configure libfontconfig1:amd64 2.11.0-6.3 <aucune>
2015-05-22 01:53:34 status unpacked libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:34 status half-configured libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:34 status installed libfontconfig1:amd64 2.11.0-6.3
2015-05-22 01:53:34 configure libjpeg62-turbo:amd64 1:1.3.1-12 <aucune>
2015-05-22 01:53:34 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:34 status half-configured libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:34 status installed libjpeg62-turbo:amd64 1:1.3.1-12
2015-05-22 01:53:35 configure libjbig0:amd64 2.1-3.1 <aucune>
2015-05-22 01:53:35 status unpacked libjbig0:amd64 2.1-3.1
2015-05-22 01:53:35 status half-configured libjbig0:amd64 2.1-3.1
2015-05-22 01:53:35 status installed libjbig0:amd64 2.1-3.1
2015-05-22 01:53:35 configure libtiff5:amd64 4.0.3-12.3 <aucune>
2015-05-22 01:53:35 status unpacked libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:35 status half-configured libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:35 status installed libtiff5:amd64 4.0.3-12.3
2015-05-22 01:53:35 configure libvpx1:amd64 1.3.0-3 <aucune>
2015-05-22 01:53:35 status unpacked libvpx1:amd64 1.3.0-3
2015-05-22 01:53:35 status half-configured libvpx1:amd64 1.3.0-3
2015-05-22 01:53:35 status installed libvpx1:amd64 1.3.0-3
2015-05-22 01:53:35 configure libxau6:amd64 1:1.0.8-1 <aucune>
2015-05-22 01:53:35 status unpacked libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:35 status half-configured libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:35 status installed libxau6:amd64 1:1.0.8-1
2015-05-22 01:53:35 configure libxdmcp6:amd64 1:1.1.1-1+b1 <aucune>
2015-05-22 01:53:35 status unpacked libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:35 status half-configured libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:35 status installed libxdmcp6:amd64 1:1.1.1-1+b1
2015-05-22 01:53:35 configure libxcb1:amd64 1.10-3+b1 <aucune>
2015-05-22 01:53:35 status unpacked libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:35 status half-configured libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:36 status installed libxcb1:amd64 1.10-3+b1
2015-05-22 01:53:36 configure libx11-data:all 2:1.6.2-3 <aucune>
2015-05-22 01:53:36 status unpacked libx11-data:all 2:1.6.2-3
2015-05-22 01:53:36 status half-configured libx11-data:all 2:1.6.2-3
2015-05-22 01:53:36 status installed libx11-data:all 2:1.6.2-3
2015-05-22 01:53:36 configure libx11-6:amd64 2:1.6.2-3 <aucune>
2015-05-22 01:53:36 status unpacked libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:36 status half-configured libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:36 status installed libx11-6:amd64 2:1.6.2-3
2015-05-22 01:53:36 configure libxpm4:amd64 1:3.5.11-1+b1 <aucune>
2015-05-22 01:53:36 status unpacked libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:36 status half-configured libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:36 status installed libxpm4:amd64 1:3.5.11-1+b1
2015-05-22 01:53:36 configure libgd3:amd64 2.1.0-5 <aucune>
2015-05-22 01:53:36 status unpacked libgd3:amd64 2.1.0-5
2015-05-22 01:53:36 status half-configured libgd3:amd64 2.1.0-5
2015-05-22 01:53:36 status installed libgd3:amd64 2.1.0-5
2015-05-22 01:53:36 configure libltdl7:amd64 2.4.2-1.11 <aucune>
2015-05-22 01:53:36 status unpacked libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:36 status half-configured libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:37 status installed libltdl7:amd64 2.4.2-1.11
2015-05-22 01:53:37 configure libmysqlclient18:amd64 5.5.43-0+deb8u1 <aucune>
2015-05-22 01:53:37 status unpacked libmysqlclient18:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:37 status half-configured libmysqlclient18:amd64 5.5.43-0+deb8u1
2015-05-22 01:53:37 status installed libmysqlclient18:amd64 5.5.43-0+deb8u1
